"Identifier","IsDeleted","EssayAnswerID","MatchingAnswerID","MultipleAnswerAnswerID","MultipleChoiceAnswerID","TrueOrFalseAnswerID","ExamTakenID","QuestionID","Grade","Answer","IsCorrect","AuditCreatedDate","AuditLastUpdatedDate"
"MULTCHOICE","False",,,,"801964",,"416323","2020",,"FMI.","1","02/02/2024 16:25:21","02/02/2024 16:25:21"
"MULTCHOICE","False",,,,"801965",,"416222","2062",,"Financiamento do consumo das pessoas físicas e do capital de giro das empresas.","1","02/02/2024 16:25:26","02/02/2024 16:25:26"
"MULTCHOICE","False",,,,"801966",,"416222","2025",,"Risco.","1","02/02/2024 16:26:44","02/02/2024 16:26:44"
"MULTCHOICE","False",,,,"801967",,"416323","2022",,"Todas as modalidades de crédito e todas as formas de operações creditícias.","1","02/02/2024 16:27:05","02/02/2024 16:27:05"
"MULTCHOICE","False",,,,"801968",,"416323","2032",,"Integridade, equidade, respeito ao consumidor, transparência, excelência, sustentabilidade e confiança.","1","02/02/2024 16:27:25","02/02/2024 16:27:25"
"MULTCHOICE","False",,,,"801969",,"416222","2054",,"As Sociedade de Crédito, Financiamento e Investimento (Financeiras).","1","02/02/2024 16:30:49","02/02/2024 16:30:49"
"MULTCHOICE","False",,,,"801970",,"416323","2053",,"O objetivo está em prestar esclarecimentos imediatos à referida equipe, sobre seus produtos e serviços e deve atender também às demandas dos seus clientes e usuários ao contratado.","1","02/02/2024 16:30:53","02/02/2024 16:30:53"
"MULTCHOICE","False",,,,"801971",,"416323","2038",,"Do valor total financiado e a taxa mensal e anual de juros.","1","02/02/2024 16:31:21","02/02/2024 16:31:21"
"MULTCHOICE","False",,,,"801972",,"416424","2041",,"Financeiro e operacional.","1","02/02/2024 16:31:25","02/02/2024 16:31:25"
"MULTCHOICE","False",,,,"801973",,"416222","2030",,"O primeiro requisito do atendimento é o conhecimento, pois possibilita segurança ao tratar com o cliente.","1","02/02/2024 16:32:14","02/02/2024 16:32:14"
"MULTCHOICE","False",,,,"801974",,"416424","2069",,"Mercado.","0","02/02/2024 16:33:34","02/02/2024 16:33:34"
"MULTCHOICE","False",,,,"801975",,"416323","2034",,"Não é necessário ser cliente da instituição, mas ter cadastro aprovado.","1","02/02/2024 16:36:55","02/02/2024 16:36:55"
"MULTCHOICE","False",,,,"801976",,"416423","2360",,"Planejamento estratégico e clima organizacional.","0","02/02/2024 16:37:44","02/02/2024 16:37:44"
"MULTCHOICE","False",,,,"801977",,"416423","2358",,"Banco do Brasil.","0","02/02/2024 16:37:54","02/02/2024 16:38:00"
"MULTCHOICE","False",,,,"801978",,"416222","2026",,"De todos os riscos, de modo detalhado, ainda que venha a perder o negócio.","1","02/02/2024 16:38:16","02/02/2024 16:38:16"
"MULTCHOICE","False",,,,"801979",,"416323","2055",,"De relacionamento, de sensibilidade e do negócio.","1","02/02/2024 16:38:27","02/02/2024 16:38:27"
"MULTCHOICE","False",,,,"801980",,"416423","2371",,"De forma clara e legível, o Custo Efetivo Total (CET), o referencial de remuneração e a taxa mensal e anual de juros.","1","02/02/2024 16:38:32","02/02/2024 16:38:49"
"MULTCHOICE","False",,,,"801981",,"416424","2027",,"Efetuada total ou parcialmente, acarreta obrigatoriamente a redução proporcional dos juros e demais acréscimos.","1","02/02/2024 16:38:33","02/02/2024 16:38:33"
"MULTCHOICE","False",,,,"801982",,"416222","2022",,"Todas as modalidades de crédito e todas as formas de operações creditícias.","1","02/02/2024 16:38:48","02/02/2024 16:38:48"
"MULTCHOICE","False",,,,"801983",,"416424","2060",,"Houver denúncia de qualquer cliente que se sinta logrado.","0","02/02/2024 16:39:05","02/02/2024 16:39:05"
"MULTCHOICE","False",,,,"801984",,"416323","2031",,"O Programa de autorregulação de crédito responsável estabelece diretrizes e procedimentos a serem observados nas etapas de oferta e contratação de crédito e tratamento dos superendividados.","1","02/02/2024 16:39:25","02/02/2024 16:39:25"
"MULTCHOICE","False",,,,"801985",,"416423","2386",,"Mercado.","0","02/02/2024 16:39:29","02/02/2024 16:39:29"
"MULTCHOICE","False",,,,"801986",,"416423","2379",,"As Sociedade de Crédito, Financiamento e Investimento (Financeiras).","1","02/02/2024 16:40:01","02/02/2024 16:40:01"
"MULTCHOICE","False",,,,"801987",,"416323","2037",,"Cadastral.","1","02/02/2024 16:41:42","02/02/2024 16:41:42"
"MULTCHOICE","False",,,,"801988",,"416424","2068",,"Por meio das Resoluções do Banco Central do Brasil.","0","02/02/2024 16:42:55","02/02/2024 16:42:55"
"MULTCHOICE","False",,,,"801989",,"416423","2376",,"Cinco dias úteis.","1","02/02/2024 16:43:01","02/02/2024 16:43:01"
"MULTCHOICE","False",,,,"801990",,"416323","2021",,"Tarifa.","1","02/02/2024 16:43:01","02/02/2024 16:43:01"
"MULTCHOICE","False",,,,"801991",,"416222","2031",,"O Programa de autorregulação de crédito responsável estabelece diretrizes e procedimentos a serem observados nas etapas de oferta e contratação de crédito e tratamento dos superendividados.","1","02/02/2024 16:43:08","02/02/2024 16:43:08"
"MULTCHOICE","False",,,,"801992",,"416423","2368",,"Financeiro e operacional. ","1","02/02/2024 16:43:22","02/02/2024 16:43:22"
"MULTCHOICE","False",,,,"801993",,"416222","2053",,"O objetivo está em prestar esclarecimentos imediatos à referida equipe, sobre seus produtos e serviços e deve atender também às demandas dos seus clientes e usuários ao contratado.","1","02/02/2024 16:43:43","02/02/2024 16:43:43"
"MULTCHOICE","False",,,,"801994",,"416423","2387",,"Solicitar, via processo administrativo, junto à receita federal, a devolução de impostos e taxas pagos durante o uso do bem.","0","02/02/2024 16:43:44","02/02/2024 16:45:03"
"MULTCHOICE","False",,,,"801995",,"416424","2053",,"O objetivo está em prestar esclarecimentos imediatos à referida equipe, sobre seus produtos e serviços e deve atender também às demandas dos seus clientes e usuários ao contratado.","1","02/02/2024 16:44:08","02/02/2024 16:44:08"
"MULTCHOICE","False",,,,"801996",,"416424","2028",,"O fornecedor deverá informar em 5 dias úteis a todos os bancos de dados para a retirada da negativação em nome do consumidor.","1","02/02/2024 16:45:58","02/02/2024 16:46:05"
"MULTCHOICE","False",,,,"801997",,"416423","2364",,"O fornecedor deverá informar em 10 dias úteis a todos os bancos de dados para a retirada da negativação em nome do consumidor.","0","02/02/2024 16:46:02","02/02/2024 16:46:25"
"MULTCHOICE","False",,,,"801998",,"416424","2035",,"Rotativas (exemplo   :   cheque especial) e pontuais (parcelas e prazo fixo).","1","02/02/2024 16:47:48","02/02/2024 16:47:48"
"MULTCHOICE","False",,,,"801999",,"416424","2056",,"A operação financeira tenha sido realizada pela própria instituição financeira ou pela sociedade de arrendamento mercantil a ela vinculada.","1","02/02/2024 16:50:24","02/02/2024 16:50:39"
"MULTCHOICE","False",,,,"802000",,"416424","2038",,"Do valor total financiado e a taxa mensal e anual de juros.","1","02/02/2024 16:52:33","02/02/2024 16:52:33"
"MULTCHOICE","False",,,,"802001",,"416424","2042",,"Solicitar que a empresa de arrendamento mercantil assuma todas as despesas com o seguro do bem.","1","02/02/2024 16:59:18","02/02/2024 16:59:18"
"MULTCHOICE","False",,,,"802002",,"416424","2026",,"De todos os riscos, de modo detalhado, ainda que venha a perder o negócio.","1","02/02/2024 17:02:18","02/02/2024 17:02:18"
"MULTCHOICE","False",,,,"802041",,"416322","2369",,"Solicitar que a empresa de arrendamento mercantil assuma todas as despesas com o seguro do bem.","1","02/02/2024 15:49:17","02/02/2024 15:49:17"
"MULTCHOICE","False",,,,"802042",,"416322","2374",,"Menor será o seu valor presente.","1","02/02/2024 15:52:15","02/02/2024 15:52:15"
"MULTCHOICE","False",,,,"802043",,"416322","2368",,"Financeiro e operacional. ","1","02/02/2024 16:00:43","02/02/2024 16:00:43"
"MULTCHOICE","False",,,,"802044",,"416323","2035",,"Rotativas (exemplo   :   cheque especial) e pontuais (parcelas e prazo fixo).","1","02/02/2024 16:09:06","02/02/2024 16:09:06"
"MULTCHOICE","False",,,,"802045",,"416222","2027",,"Efetuada total ou parcialmente, acarreta obrigatoriamente a redução proporcional dos juros e demais acréscimos.","1","02/02/2024 16:09:56","02/02/2024 16:09:56"
"MULTCHOICE","False",,,,"802046",,"416322","2375",,"Investigar, com base nas informações declaradas e disponíveis nos bancos de dados, eventual negativação do contratante para lhe vedar acesso ao crédito.","0","02/02/2024 16:10:44","02/02/2024 16:10:44"
"MULTCHOICE","False",,,,"802047",,"416222","2067",,"Responde como devedor principal e solidário da obrigação e o nome do empregado não pode ser inscrito em cadastro de inadimplente.","1","02/02/2024 16:10:45","02/02/2024 16:10:45"
"MULTCHOICE","False",,,,"802048",,"416323","2064",,"É dever da ouvidoria quanto às reclamações recebidas.","1","02/02/2024 16:11:33","02/02/2024 16:11:33"
"MULTCHOICE","False",,,,"802049",,"416222","2069",,"Aquisição.","1","02/02/2024 16:13:36","02/02/2024 16:13:36"
"MULTCHOICE","False",,,,"802050",,"416222","2049",,"Verificar a adequação da oferta de crédito realizada ao perfil econômico e a capacidade de pagamento do consumidor contratante.","1","02/02/2024 16:22:11","02/02/2024 16:22:11"
"MULTCHOICE","False",,,,"802051",,"416323","2068",,"Por meio das normativas do INSS.","1","02/02/2024 16:22:38","02/02/2024 16:22:38"
"MULTCHOICE","False",,,,"802052",,"416222","2056",,"O somatório dos descontos e/ou retenções consignados para pagamento de empréstimo pessoal não exceda, a qualquer momento, a trinta por cento do valor do benefício.","0","02/02/2024 16:23:32","02/02/2024 16:23:32"
"MULTCHOICE","False",,,,"802053",,"416323","2070",,"Devolver o bem à empresa de arrendamento mercantil.","1","02/02/2024 16:24:39","02/02/2024 16:24:39"
"MULTCHOICE","False",,,,"802054",,"416323","2033",,"Usar crachá de identificação visível ao cliente, ser ético e apresentar os planos oferecidos por todas as instituições para o cliente ter a opção de escolha.","1","02/02/2024 16:25:14","02/02/2024 16:25:14"
"MULTCHOICE","False",,,,"802055",,"416323","2065",,"Da padronização dos documentos a serem utilizados nos procedimentos de oferta e contratação de operações de crédito direto ao consumidor e de arrendamento mercantil financeiro.","1","02/02/2024 16:29:34","02/02/2024 16:29:34"
"MULTCHOICE","False",,,,"802056",,"416323","2050",,"Cinco dias úteis.","1","02/02/2024 16:29:52","02/02/2024 16:29:52"
"MULTCHOICE","False",,,,"802057",,"416323","2061",,"Semestral.","1","02/02/2024 16:31:46","02/02/2024 16:31:46"
"MULTCHOICE","False",,,,"802058",,"416424","2036",,"Demonstrativo de pagamento de salário ou comprovante de benefício de aposentadoria/pensão, quando for o caso.","1","02/02/2024 16:32:02","02/02/2024 16:32:02"
"MULTCHOICE","False",,,,"802059",,"416424","2061",,"Mensal.","0","02/02/2024 16:32:28","02/02/2024 16:32:28"
"MULTCHOICE","False",,,,"802060",,"416222","2046",,"A fabricação de papel moeda.","1","02/02/2024 16:32:30","02/02/2024 16:32:30"
"MULTCHOICE","False",,,,"802061",,"416424","2025",,"Risco.","1","02/02/2024 16:32:46","02/02/2024 16:32:46"
"MULTCHOICE","False",,,,"802062",,"416423","2377",,"Distinguir fatos de opiniões, pessoais ou de mercado, com relação aos produtos e serviços oferecidos aos clientes.","1","02/02/2024 16:33:05","02/02/2024 16:33:05"
"MULTCHOICE","False",,,,"802063",,"416222","2021",,"Tarifa.","1","02/02/2024 16:33:06","02/02/2024 16:33:06"
"MULTCHOICE","False",,,,"802064",,"416323","2048",,"Menor será o seu valor presente.","1","02/02/2024 16:33:56","02/02/2024 16:33:56"
"MULTCHOICE","False",,,,"802065",,"416424","2021",,"Tarifa.","1","02/02/2024 16:34:05","02/02/2024 16:34:16"
"MULTCHOICE","False",,,,"802066",,"416222","2037",,"Cadastral.","1","02/02/2024 16:34:15","02/02/2024 16:34:15"
"MULTCHOICE","False",,,,"802067",,"416424","2039",,"Instituição consignatária é a instituição autorizada a conceder empréstimo ou financiamento.","1","02/02/2024 16:35:04","02/02/2024 16:35:04"
"MULTCHOICE","False",,,,"802068",,"416424","2063",,"O consumidor será informado sobre a resolução de sua demanda no prazo máximo de setenta e duas horas por correspondência ou por meio eletrônico, a seu critério.","0","02/02/2024 16:35:43","02/02/2024 16:35:43"
"MULTCHOICE","False",,,,"802069",,"416222","2066",,"Normalmente prefixados, contudo, se previsto em contrato, podem ser pós-fixados.","1","02/02/2024 16:35:43","02/02/2024 16:35:43"
"MULTCHOICE","False",,,,"802070",,"416424","2067",,"É o único responsável pelo pagamento e o empregado deve solicitar o estorno dos descontos efetuados.","0","02/02/2024 16:36:36","02/02/2024 16:36:36"
"MULTCHOICE","False",,,,"802071",,"416423","2372",,"Realizar o financiamento do setor habitacional.","0","02/02/2024 16:37:17","02/02/2024 16:37:23"
"MULTCHOICE","False",,,,"802072",,"416423","2359",,"Tarifa.","1","02/02/2024 16:40:26","02/02/2024 16:40:38"
"MULTCHOICE","False",,,,"802073",,"416323","2063",,"A cobrança será suspensa imediatamente, salvo se o fornecedor indicar o contrato e comprovar que o valor é efetivamente devido.","1","02/02/2024 16:43:25","02/02/2024 16:43:25"
"MULTCHOICE","False",,,,"802074",,"416424","2040",,"Os titulares de benefícios de aposentadoria e pensão por morte pagos pelo INSS.","1","02/02/2024 16:45:03","02/02/2024 16:45:03"
"MULTCHOICE","False",,,,"802075",,"416323","2058",,"Em local visível no recinto das dependências das instituições e de seus correspondentes.","1","02/02/2024 16:45:14","02/02/2024 16:45:14"
"MULTCHOICE","False",,,,"802076",,"416423","2363",,"Efetuada total ou parcialmente, acarreta obrigatoriamente a redução proporcional dos juros e demais acréscimos.","1","02/02/2024 16:45:34","02/02/2024 16:45:34"
"MULTCHOICE","False",,,,"802077",,"416423","2367",,"Não é necessário ser cliente da instituição, mas ter cadastro aprovado.","1","02/02/2024 16:48:18","02/02/2024 16:48:18"
"MULTCHOICE","False",,,,"802078",,"416423","2374",,"Menor será o seu valor presente.","1","02/02/2024 16:48:37","02/02/2024 16:48:37"
"MULTCHOICE","False",,,,"802079",,"416423","2384",,"Da padronização dos documentos a serem utilizados nos procedimentos de oferta e contratação de operações de crédito direto ao consumidor e de arrendamento mercantil financeiro.","1","02/02/2024 16:49:12","02/02/2024 16:49:20"
"MULTCHOICE","False",,,,"802080",,"416222","2059",,"A inclusão de cláusula estipulando que o contratante será previamente informado da elevação respectiva, por meio do veículo de comunicação previsto contratualmente.","1","02/02/2024 16:49:32","02/02/2024 16:49:32"
"MULTCHOICE","False",,,,"802081",,"416423","2378",,"O objetivo está em prestar esclarecimentos imediatos à referida equipe, sobre seus produtos e serviços e deve atender também às demandas dos seus clientes e usuários ao contratado.","1","02/02/2024 16:51:01","02/02/2024 16:51:01"
"MULTCHOICE","False",,,,"802082",,"416424","2024",,"As entradas e saídas de valores (dinheiro) efetivadas no decorrer do tempo numa dada operação.","1","02/02/2024 16:51:03","02/02/2024 16:51:03"
"MULTCHOICE","False",,,,"802083",,"416424","2062",,"Financiamento do consumo das pessoas físicas e do capital de giro das empresas.","1","02/02/2024 16:51:22","02/02/2024 16:51:22"
"MULTCHOICE","False",,,,"802084",,"416222","2044",,"De forma clara e legível, o Custo Efetivo Total (CET), o referencial de remuneração e a taxa mensal e anual de juros.","1","02/02/2024 16:51:47","02/02/2024 16:51:47"
"MULTCHOICE","False",,,,"802085",,"416222","2041",,"Financeiro e operacional.","1","02/02/2024 16:52:55","02/02/2024 16:52:55"
"MULTCHOICE","False",,,,"802086",,"416424","2046",,"A fabricação de papel moeda.","1","02/02/2024 16:53:00","02/02/2024 16:53:11"
"MULTCHOICE","False",,,,"802087",,"416424","2030",,"O primeiro requisito do atendimento é o conhecimento, pois possibilita segurança ao tratar com o cliente.","1","02/02/2024 16:53:43","02/02/2024 16:53:43"
"MULTCHOICE","False",,,,"802088",,"416222","2050",,"Dez dias úteis.","0","02/02/2024 16:53:52","02/02/2024 16:53:52"
"MULTCHOICE","False",,,,"802089",,"416222","2063",,"A cobrança será suspensa imediatamente, salvo se o fornecedor indicar o contrato e comprovar que o valor é efetivamente devido.","1","02/02/2024 16:54:59","02/02/2024 16:54:59"
"MULTCHOICE","False",,,,"802090",,"416222","2043",,"Ter a opção de comprar o bem por um valor previamente estabelecido ao final do contrato.","1","02/02/2024 16:55:19","02/02/2024 16:55:19"
"MULTCHOICE","False",,,,"802091",,"416424","2047",,"Capitalização.","1","02/02/2024 16:57:22","02/02/2024 16:57:22"
"MULTCHOICE","False",,,,"802092",,"416424","2048",,"Menor será o seu valor presente.","1","02/02/2024 16:58:00","02/02/2024 16:58:00"
